"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Ecuador","ECU","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","52.71665","53.75989","54.80314","55.39325","55.98337","56.57349","57.16361","57.75373","58.3766","58.99947","59.62234","60.24521","60.86809","61.79526","62.72244","63.64961","64.57679","65.50396","66.43817","67.37238","68.30659","69.2408","70.17501","71.0558","71.93659","72.81737","73.69816","74.57895","75.19959","75.82024","76.44088","77.06152","77.68217","78.01623","78.3503","78.68437","79.01843","79.3525","79.73977","80.12704","80.51431","80.90159","81.28886","81.69287","82.09687","82.50088","82.90489","83.3089","83.58082","83.85274","84.12466","84.39659","84.66851","84.91683","85.16515","85.41347","85.66178","",
"Egypt, Arab Rep.","EGY","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","50.99778","51.74924","52.5007","53.12692","53.75315","54.37937","55.0056","55.63182","56.0192","56.40657","56.79395","57.18132","57.5687","58.48435","59.4","60.31565","61.2313","62.14695","62.9062","63.66545","64.4247","65.18395","65.9432","66.80105","67.65891","68.51676","69.37461","70.23247","70.68859","71.1447","71.60082","72.05694","72.51306","73.09632","73.67959","74.26285","74.84611","75.42938","75.67892","75.92847","76.17802","76.42756","76.67711","76.88625","77.09538","77.30452","77.51366","77.7228","78.03852","78.35424","78.66997","78.98569","79.30141","79.64989","79.99837","80.34685","80.69532","",
"Euro area","EMU","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","79.1860995336996","79.6591624656774","80.1343808358513","80.4259563266323","80.718261293913","81.010722214568","81.3028889094628","81.5941991370484","81.8879176632848","82.1815922327309","82.4764295618155","82.7708223655877","83.0636774714492","83.4288634064569","83.7934163900497","84.1569101283878","84.5205992001844","84.8857511142658","85.2063578584622","85.5263334778017","85.8454164401369","86.1647899780116","86.4838891795342","86.757011391703","87.0308627474693","87.305233648356","87.57930570305","87.8532940230355","88.0543163825507","88.2547288495894","88.455312671186","88.6572674451565","88.8613464003746","89.0811476543362","89.3002521900285","89.5183630220536","89.7354513824326","89.9521535951634","90.1419840925143","90.3305234601429","90.5188225135231","90.7089168169682","90.9001804464665","91.0503290869614","91.2012310227035","91.3521807913488","91.5031002033182","91.6544281519306","91.7710113373472","91.8859488750756","92.0003029804342","92.1159390240085","92.2270896150208","92.4043023039056","92.5812305442021","92.7558096123543","92.9316331067018","",
"Eritrea","ERI","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","31.3598","32.2934","33.227","33.789","34.351","34.913","35.475","36.037","36.51659","36.99617","37.47576","37.95534","38.43493","38.84307","39.25121","39.65935","40.06749","40.47563","40.79919","41.12275","41.4463","41.76986","42.09342","42.38652","42.67963","42.97274","43.26585","43.55896","44.11646","44.67396","45.23145","45.78895","46.34645","47.04018","47.73391","48.42763","49.12136","49.81509","50.50239","51.18968","51.87698","52.56428","53.25158","54.35904","55.46651","56.57398","57.68144","58.78891","59.76585","60.7428","61.71974","62.69669","63.67363","64.50884","65.34405","66.17926","67.01447","",
"Spain","ESP","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","78.35573","79.02306","79.69039","80.18013","80.66986","81.1596","81.64933","82.13907","82.54408","82.94908","83.35409","83.75909","84.1641","84.65618","85.14827","85.64035","86.13243","86.62452","87.05943","87.49434","87.92926","88.36417","88.79908","89.00004","89.20099","89.40194","89.60289","89.80385","89.98944","90.17504","90.36064","90.54624","90.73183","90.95886","91.18589","91.41292","91.63995","91.86698","92.02238","92.17779","92.3332","92.4886","92.64401","92.77337","92.90273","93.03209","93.16145","93.29081","93.38209","93.47337","93.56465","93.65593","93.74721","93.86408","93.98095","94.09783","94.2147","",
"Estonia","EST","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","79.08578","79.81133","80.53689","80.84168","81.14647","81.45125","81.75604","82.06083","82.08329","82.10576","82.12822","82.15069","82.17315","82.04753","81.9219","81.79628","81.67066","81.54503","81.43927","81.33351","81.22775","81.12199","81.01623","81.19028","81.36433","81.53837","81.71242","81.88647","81.50055","81.11463","80.72872","80.3428","79.95689","80.19372","80.43056","80.6674","80.90423","81.14107","81.62848","82.11588","82.60329","83.0907","83.5781","84.10767","84.63724","85.16681","85.69637","86.22594","86.85407","87.4822","88.11033","88.73846","89.36659","89.51701","89.66742","89.81784","89.96826","",
"Ethiopia","ETH","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","31.35982","32.29361","33.22739","33.78925","34.3511","34.91296","35.47482","36.03668","36.41263","36.78859","37.16454","37.54049","37.91644","38.12402","38.33159","38.53917","38.74675","38.95432","38.72928","38.50423","38.27919","38.05414","37.8291","38.56437","39.29964","40.03492","40.77019","41.50547","41.97091","42.43636","42.90181","43.36725","43.8327","44.2313","44.62991","45.02851","45.42712","45.82572","46.34875","46.87177","47.3948","47.91782","48.44085","50.35735","52.27385","54.19036","56.10686","58.02336","59.74309","61.46282","63.18255","64.90228","66.62201","67.37364","68.12528","68.87692","69.62856","",
"European Union","EUU","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","78.877628453086","79.3981838907748","79.9208090689476","80.1896349962092","80.4587297037712","80.7287443629817","80.9966605090757","81.263194641207","81.5133377523698","81.764390864678","82.0161166886215","82.2703284419297","82.5226772043033","82.8062693795685","83.0901608913952","83.3743163780837","83.6589209195026","83.94728268634","84.201682517299","84.4566279774228","84.7100981872385","84.963458816209","85.2149348961876","85.4383347566559","85.6618581844079","85.8861766835586","86.109421115697","86.3342222658919","86.5371271971421","86.7419365293481","86.9466036559012","87.154586473415","87.3617940896869","87.5899102949742","87.8170005010985","88.0444203892857","88.2720369224121","88.5000891776617","88.7239963357678","88.9465974819911","89.1713149455439","89.4017305112588","89.6342851034897","89.8079430664982","89.9814540283806","90.1550578525962","90.328789738576","90.5056976416671","90.6703658771803","90.8306678240908","90.9904532131622","91.1481157467174","91.3055886262985","91.4737754753123","91.6422360931415","91.8097474109573","91.9789695017676","",
"Fragile and conflict affected situations","FCS","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","34.1800098649938","34.8276169437087","35.4586223292218","36.2757000715367","37.0970548147979","37.9304743077473","38.7803447724144","39.6412164437896","40.3939555922739","41.1441045385361","41.8871570165349","42.6394622914945","43.3869992371789","44.0524590381497","44.7110433191783","45.3637654590667","46.0207496810877","46.6695074012613","47.3273352804834","47.9934810914012","48.6729907558829","49.3925967025976","50.1259856444656","50.7378139462855","51.3429619664072","51.9365957601761","52.5344967883183","53.1197047960121","53.4742845295006","53.811931644645","54.2773546595862","54.5924427974953","54.8987422664235","55.0039460130498","55.104966357516","55.2043490620638","55.3274504545288","55.4450413029363","55.7526165765625","56.0528969729186","56.3472498753057","56.636372063035","56.9246108145019","57.612141118076","58.296881337737","58.9793017647168","59.6761346258862","60.3673521621432","61.0768893068878","61.7729498148611","62.4554370911632","63.1122037727477","63.7620887419555","64.2927694716761","64.8225641819242","65.3544181870976","65.9066763439006","",
"Finland","FIN","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","79.32885","79.72481","80.12077","80.4531","80.78544","81.11777","81.4501","81.78244","82.2324","82.68236","83.13232","83.58229","84.03225","84.47637","84.92049","85.36462","85.80874","86.25286","86.59609","86.93931","87.28254","87.62576","87.96899","88.04592","88.12285","88.19979","88.27672","88.35366","88.54303","88.7324","88.92178","89.11115","89.30052","89.49822","89.69592","89.89362","90.09132","90.28902","90.37901","90.46901","90.559","90.64899","90.73899","90.83533","90.93168","91.02803","91.12437","91.22072","91.39657","91.57243","91.74829","91.92414","92.1","92.40807","92.71614","93.02422","93.33229","",
"Fiji","FJI","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","56.7498","57.28224","57.81468","58.29747","58.78026","59.26304","59.74583","60.22862","60.66705","61.10547","61.54389","61.98232","62.42074","62.79911","63.17748","63.55585","63.93422","64.31259","64.73794","65.1633","65.58865","66.01401","66.43936","66.82307","67.20678","67.5905","67.97421","68.35792","68.70577","69.05361","69.40146","69.74931","70.09715","70.41403","70.73092","71.0478","71.36468","71.68156","71.97161","72.26165","72.55169","72.84174","73.13178","73.5618","73.99181","74.42183","74.85184","75.28185","75.6538","76.02575","76.3977","76.76965","77.1416","77.43316","77.72471","78.01626","78.30781","",
"France","FRA","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","80.21283","80.72389","81.23496","81.47592","81.71689","81.95785","82.19882","82.43978","82.74223","83.04468","83.34713","83.64957","83.95202","84.30804","84.66405","85.02006","85.37608","85.73209","86.01822","86.30436","86.59049","86.87663","87.16276","87.42681","87.69087","87.95492","88.21897","88.48303","88.68699","88.89095","89.09491","89.29887","89.50283","89.66172","89.82061","89.9795","90.13839","90.29729","90.43077","90.56425","90.69773","90.83121","90.96469","91.08922","91.21376","91.33829","91.46282","91.58735","91.68479","91.78223","91.87967","91.97711","92.07455","92.1866","92.29865","92.41071","92.52276","",
"Faroe Islands","FRO","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","55.67483","56.29227","56.90971","57.53902","58.16833","58.79764","59.42694","60.05625","60.72794","61.39962","62.07131","62.743","63.41468","64.0964","64.77812","65.45984","66.14156","66.82328","67.00587","67.18847","67.37107","67.55367","67.73627","67.92361","68.11095","68.29829","68.48563","68.67297","68.85849","69.04401","69.22953","69.41505","69.60057","69.78733","69.97409","70.16085","70.3476","70.53436","70.73502","70.93568","71.13634","71.33699","71.53765","71.84514","72.15263","72.46012","72.76761","73.07511","73.327","73.57889","73.83079","74.08268","74.33458","74.59036","74.84614","75.10192","75.35771","",
"Gabon","GAB","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","33.0514","33.45621","33.86102","34.99653","36.13205","37.26756","38.40308","39.53859","40.68558","41.83256","42.97954","44.12653","45.27351","46.44033","47.60715","48.77397","49.94079","51.10761","52.31957","53.53152","54.74348","55.95544","57.1674","58.23795","59.3085","60.37905","61.4496","62.52015","62.46674","62.41332","62.35991","62.30649","62.25308","61.57635","60.89962","60.22289","59.54616","58.86944","58.13819","57.40694","56.67569","55.94444","55.21319","55.75582","56.29845","56.84109","57.38372","57.92635","59.44367","60.96099","62.47831","63.99563","65.51295","66.42354","67.33413","68.24473","69.15532","",
"United Kingdom","GBR","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","80.65577","80.82905","81.00234","81.16316","81.32399","81.48481","81.64563","81.80645","81.90353","82.0006","82.09768","82.19475","82.29183","82.44999","82.60815","82.7663","82.92446","83.08262","83.35398","83.62534","83.8967","84.16806","84.43942","84.68097","84.92252","85.16407","85.40562","85.64717","85.96146","86.27576","86.59005","86.90435","87.21864","87.44577","87.6729","87.90003","88.12715","88.35428","88.5598","88.76532","88.97084","89.17635","89.38187","89.55537","89.72887","89.90236","90.07586","90.24936","90.44109","90.63283","90.82457","91.01631","91.20805","91.333","91.45795","91.5829","91.70785","",
"Georgia","GEO","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","72.63288","73.31842","74.00395","74.61555","75.22715","75.83875","76.45035","77.06194","77.4921","77.92227","78.35243","78.78259","79.21275","79.63863","80.06451","80.49039","80.91628","81.34216","81.32543","81.30871","81.29198","81.27526","81.25853","81.48415","81.70978","81.9354","82.16102","82.38665","82.39664","82.40663","82.41662","82.42661","82.4366","82.65638","82.87616","83.09594","83.31572","83.5355","83.91426","84.29303","84.6718","85.05057","85.42933","85.50925","85.58917","85.66909","85.74901","85.82893","85.91018","85.99143","86.07268","86.15393","86.23518","86.43138","86.62758","86.82378","87.01998","",
"Ghana","GHA","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","40.02514","40.72216","41.41919","41.94185","42.46451","42.98718","43.50984","44.03251","44.63922","45.24594","45.85265","46.45937","47.06608","47.52419","47.9823","48.44042","48.89853","49.35664","49.76653","50.17642","50.58631","50.9962","51.40609","52.03743","52.66876","53.3001","53.93143","54.56277","55.36293","56.1631","56.96326","57.76343","58.56359","57.9795","57.39542","56.81133","56.22725","55.64316","55.70505","55.76694","55.82883","55.89072","55.95261","56.85685","57.76109","58.66533","59.56957","60.4738","60.94394","61.41409","61.88423","62.35437","62.82451","63.36544","63.90637","64.44729","64.98822","",
"Gibraltar","GIB","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","26.41512","26.71732","27.01952","27.2554","27.49129","27.72717","27.96306","28.19895","28.6175","29.03606","29.45462","29.87318","30.29174","30.97684","31.66194","32.34705","33.03215","33.71726","34.69743","35.67761","36.65778","37.63796","38.61813","40.22141","41.82468","43.42795","45.03122","46.63449","47.52485","48.41521","49.30557","50.19593","51.08629","50.66875","50.25121","49.83367","49.41613","48.9986","48.48696","47.97533","47.4637","46.95207","46.44044","47.94295","49.44545","50.94796","52.45047","53.95298","54.4966","55.04022","55.58384","56.12746","56.67108","57.67352","58.67597","59.67842","60.68086","",
"Gambia, The","GMB","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","22.72253","23.04694","23.37134","24.01485","24.65835","25.30186","25.94537","26.58887","27.82194","29.05502","30.28809","31.52116","32.75424","33.99592","35.23761","36.47929","37.72098","38.96266","40.16156","41.36046","42.55935","43.75825","44.95714","45.90786","46.85858","47.8093","48.76003","49.71075","50.0384","50.36605","50.69371","51.02136","51.34902","51.86394","52.37887","52.89379","53.40871","53.92364","54.39331","54.86299","55.33266","55.80234","56.27202","56.86794","57.46387","58.0598","58.65572","59.25165","59.69779","60.14394","60.59008","61.03622","61.48237","61.91464","62.34692","62.7792","63.21148","",
"Guinea-Bissau","GNB","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","31.00815","31.44574","31.88333","32.46356","33.04378","33.62401","34.20423","34.78446","35.36272","35.94098","36.51924","37.0975","37.67576","38.25447","38.83317","39.41188","39.99058","40.56929","41.34001","42.11073","42.88145","43.65217","44.42289","44.97491","45.52693","46.07895","46.63096","47.18298","47.78413","48.38527","48.98642","49.58756","50.18871","50.41775","50.6468","50.87584","51.10488","51.33393","51.09337","50.85281","50.61224","50.37168","50.13112","50.82532","51.51952","52.21371","52.90791","53.60211","54.21939","54.83668","55.45396","56.07124","56.68853","57.29969","57.91085","58.52201","59.13317","",
"Equatorial Guinea","GNQ","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","29.01107","29.40207","29.79307","30.19388","30.59469","30.9955","31.39631","31.79712","32.20322","32.60933","33.01544","33.42155","33.82765","34.2468","34.66594","35.08509","35.50424","35.92338","36.90969","37.89599","38.88229","39.86859","40.85489","41.30805","41.7612","42.21436","42.66752","43.12068","43.73228","44.34389","44.95549","45.5671","46.1787","46.80753","47.43635","48.06517","48.69399","49.32282","49.66181","50.0008","50.33978","50.67877","51.01776","51.20264","51.38752","51.5724","51.75727","51.94215","52.55006","53.15798","53.76589","54.37381","54.98172","55.04802","55.11432","55.18062","55.24692","",
"Greece","GRC","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","76.89981","77.6338","78.36778","78.67818","78.98858","79.29898","79.60938","79.91978","80.31283","80.70587","81.09891","81.49195","81.88499","82.21117","82.53734","82.86352","83.1897","83.51588","84.07235","84.62883","85.1853","85.74178","86.29826","86.54905","86.79985","87.05065","87.30145","87.55225","88.16982","88.78739","89.40496","90.02253","90.6401","90.79711","90.95413","91.11115","91.26817","91.42519","91.59684","91.76848","91.94013","92.11177","92.28342","92.35877","92.43412","92.50948","92.58483","92.66018","92.68543","92.71067","92.73592","92.76116","92.78641","92.96286","93.13932","93.31577","93.49223","",
"Grenada","GRD","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","64.15874","64.73248","65.30622","65.8066","66.30698","66.80736","67.30774","67.80812","68.2449","68.68168","69.11847","69.55525","69.99203","70.37438","70.75673","71.13908","71.52143","71.90378","72.23995","72.57613","72.9123","73.24848","73.58465","73.88066","74.17668","74.47269","74.76871","75.06472","75.32757","75.59042","75.85327","76.11612","76.37897","76.61348","76.84799","77.08251","77.31702","77.55153","77.91927","78.28701","78.65475","79.02249","79.39023","79.76554","80.14084","80.51615","80.89145","81.26676","81.65512","82.04348","82.43185","82.82021","83.20857","83.41054","83.6125","83.81447","84.01644","",
"Greenland","GRL","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","40.86782","41.69063","42.51344","43.49842","44.4834","45.46839","46.45337","47.43835","48.46181","49.48527","50.50873","51.53219","52.55565","53.3044","54.05315","54.8019","55.55065","56.2994","57.03811","57.77683","58.51555","59.25427","59.99299","60.84213","61.69127","62.54041","63.38955","64.23869","65.09891","65.95913","66.81935","67.67958","68.5398","69.40098","70.26216","71.12334","71.98452","72.8457","73.45935","74.073","74.68664","75.30029","75.91394","76.32269","76.73145","77.14021","77.54897","77.95773","78.45601","78.9543","79.45259","79.95088","80.44917","80.78933","81.12948","81.46964","81.8098","",
"Guam","GUM","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","64.11958","64.92582","65.73206","66.51907","67.30608","68.09309","68.8801","69.66711","70.38954","71.11197","71.8344","72.55683","73.27927","73.88448","74.48969","75.09491","75.70012","76.30534","76.82967","77.354","77.87833","78.40266","78.927","79.382","79.83701","80.29202","80.74703","81.20203","81.59272","81.9834","82.37409","82.76477","83.15546","83.62123","84.08701","84.55279","85.01856","85.48434","85.98756","86.49078","86.994","87.49722","88.00044","88.41391","88.82737","89.24083","89.65429","90.06776","90.30909","90.55042","90.79175","91.03308","91.27441","91.43102","91.58762","91.74422","91.90082","",
"Guyana","GUY","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","62.79847","63.03698","63.2755","63.50358","63.73167","63.95976","64.18784","64.41593","64.49381","64.57169","64.64957","64.72745","64.80533","64.99576","65.1862","65.37664","65.56707","65.75751","65.9424","66.12729","66.31218","66.49707","66.68196","66.96009","67.23823","67.51636","67.79449","68.07262","68.22009","68.36757","68.51504","68.66251","68.80999","68.98008","69.15018","69.32028","69.49037","69.66047","69.76172","69.86296","69.96421","70.06545","70.1667","70.23643","70.30617","70.3759","70.44563","70.51537","70.58414","70.65291","70.72169","70.79046","70.85923","71.10492","71.35061","71.59629","71.84198","",
"High income","HIC","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","77.1245285118838","77.5952056144745","78.0700963124211","78.3943236735644","78.7199675028227","79.0464757916859","79.3721688637421","79.6992524535747","80.0352399194442","80.3767932834959","80.715905394429","81.058424456168","81.403525573403","81.7895195965475","82.1820007465584","82.5749379273233","82.9653501912241","83.360088935163","83.663221640055","83.9684536976997","84.2754303008779","84.5842198757934","84.8935558249087","85.13964739913","85.3881465571939","85.6395298803668","85.8935256103622","86.1491116917299","86.3711182572854","86.5950441407925","86.8179671304449","87.0401655105676","87.2672874873373","87.4791289076769","87.691047824117","87.898409760371","88.1096736535866","88.3187214426913","88.5030137141796","88.687063020804","88.8728259321734","89.0586598976645","89.2457603534825","89.3946583210752","89.5424748949048","89.6894098699389","89.8380418517036","89.986649359587","90.1036315627519","90.2195028328011","90.3356124552535","90.4497760823923","90.5652470781745","90.6999573884008","90.835562652056","90.9714897674888","91.1100662611718","",
"Hong Kong SAR, China","HKG","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","75.095","75.975","76.855","77.4634","78.0718","78.6802","79.2886","79.897","80.393","80.889","81.385","81.881","82.377","82.7302","83.0834","83.4366","83.7898","84.143","84.6338","85.1246","85.6154","86.1062","86.597","87.0242","87.4514","87.8786","88.3058","88.733","89.0506","89.3682","89.6858","90.0034","90.321","90.6686","91.0162","91.3638","91.7114","92.059","92.2758","92.4926","92.7094","92.9262","93.143","93.2662","93.3894","93.5126","93.6358","93.759","93.8096","93.8602","93.9108","93.9614","94.012","94.0998","94.1876","94.2754","94.3632","",
"Honduras","HND","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","41.5346","42.5818","43.629","44.538","45.447","46.356","47.265","48.174","49.0878","50.0016","50.9154","51.8292","52.743","53.7642","54.7854","55.8066","56.8278","57.849","58.999","60.149","61.299","62.449","63.599","64.775","65.951","67.127","68.303","69.479","70.1384","70.7978","71.4572","72.1166","72.776","73.3994","74.0228","74.6462","75.2696","75.893","76.204","76.515","76.826","77.137","77.448","77.70113","77.95426","78.20739","78.46052","78.71365","78.95296","79.19227","79.43158","79.67089","79.9102","80.16836","80.42652","80.68469","80.94285","",
"Heavily indebted poor countries (HIPC)","HPC","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","32.579876994389","33.1680507701525","33.7550950965182","34.2890347080172","34.8214754764654","35.3527859612772","35.8905825850181","36.4263353257733","37.0133782644541","37.5986530134193","38.182597548053","38.7737157179303","39.3636849905138","39.9306773639828","40.4961306396609","41.0605662515763","41.6296823622407","42.1976076720538","42.6425809794774","43.0912415479085","43.5437113902719","44.0091569579577","44.4740815348143","44.8999790509713","45.3175803267679","45.7260421835495","46.1320565828561","46.5288950475686","46.5633643237268","46.591630004657","46.6225203733984","46.6765901953254","46.7525543746986","46.8728874857549","46.9748912577189","47.058938829533","47.136836748126","47.2053137040326","47.6823688111136","48.1577752049687","48.6341782654007","49.1216513483636","49.6110368405951","50.8307506567969","52.0479265108784","53.2622989842993","54.4762826977817","55.6882276483301","56.8109296413779","57.9341420569813","59.0583480394574","60.190026228117","61.3225090754451","62.0647560332737","62.8050521266682","63.5436105694052","64.2824310176373","",
"Croatia","HRV","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","71.75953","72.50663","73.25372","73.93553","74.61733","75.29913","75.98094","76.66274","77.25636","77.84998","78.44361","79.03723","79.63085","80.12543","80.62","81.11457","81.60915","82.10372","82.22577","82.34783","82.46988","82.59193","82.71398","82.99751","83.28104","83.56457","83.8481","84.13163","84.43499","84.73836","85.04173","85.3451","85.64847","86.07794","86.50741","86.93689","87.36636","87.79583","87.88023","87.96463","88.04903","88.13343","88.21784","88.46558","88.71333","88.96108","89.20883","89.45658","89.62484","89.7931","89.96136","90.12962","90.29788","90.42741","90.55694","90.68647","90.816","",
"Haiti","HTI","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","35.52635","36.12656","36.72677","37.29456","37.86235","38.43014","38.99793","39.56572","39.99313","40.42055","40.84797","41.27539","41.70281","42.48227","43.26172","44.04118","44.82063","45.60009","46.10717","46.61425","47.12133","47.62841","48.13549","48.69945","49.26341","49.82736","50.39132","50.95528","51.49745","52.03963","52.5818","53.12398","53.66615","54.20288","54.73961","55.27634","55.81307","56.34979","56.64088","56.93196","57.22305","57.51414","57.80522","58.53707","59.26891","60.00076","60.73261","61.46445","62.13233","62.8002","63.46807","64.13594","64.80381","65.25471","65.70561","66.1565","66.6074","",
"Hungary","HUN","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","76.83366","77.46506","78.09646","78.3823","78.66815","78.954","79.23985","79.5257","79.49832","79.47093","79.44355","79.41617","79.38879","79.38413","79.37948","79.37482","79.37017","79.36551","79.23391","79.10232","78.97072","78.83912","78.70752","78.80513","78.90273","79.00034","79.09795","79.19556","79.2018","79.20804","79.21428","79.22052","79.22676","79.64105","80.05534","80.46963","80.88392","81.29822","81.67403","82.04985","82.42567","82.80148","83.1773","83.39542","83.61355","83.83167","84.04979","84.26791","84.58222","84.89652","85.21082","85.52512","85.83943","86.00467","86.16992","86.33516","86.5004","",
"IBRD only","IBD","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","45.3077357501448","45.9454762713901","46.5620906219993","48.2248788934861","49.8804745299743","51.5166321877277","53.1638782676553","54.8052970855654","55.9492103800988","57.0962099077495","58.2470476193017","59.4147865210159","60.5788867662126","61.4844029082945","62.3878304100587","63.2900598168016","64.2070890970801","65.123686480752","65.7138952055101","66.3102420001862","66.9122400283165","67.5347894276825","68.1622754821078","68.6526403809915","69.1375662998924","69.6186135320227","70.1039166064462","70.5852751827555","70.9759306254825","71.3662710115744","71.7580019506091","72.1458347590955","72.5437935787964","72.9587148073638","73.3728942907509","73.7854258568458","74.2162720648468","74.6422475115878","75.0510019969058","75.4634881416617","75.8812670372834","76.3054797297326","76.7358049246267","77.1876890355292","77.6379257739887","78.0841480717528","78.5263955256872","78.9653659082639","79.4044205307015","79.8404013744274","80.2733645114736","80.7066911396306","81.1382045818317","81.4002709917682","81.6623491499773","81.9252951866821","82.1894456155235","",
"IDA & IBRD total","IBT","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","43.8019243535586","44.4327866363388","45.0498174815792","46.5446508391211","48.0334089607655","49.5084574885136","50.9966149821909","52.4820858816508","53.5198079325171","54.5595517319708","55.5997813604802","56.6595116805782","57.7126685923667","58.5772152632619","59.4379747125968","60.2960632465643","61.171405193157","62.0444042756704","62.6375417966849","63.2351678338829","63.8362252448398","64.463923763983","65.0935985782053","65.5796180454421","66.0560608546825","66.5249772782466","66.9968519774893","67.4610490768489","67.8046925333056","68.1429356672092","68.4782065190046","68.8086071113042","69.1472044395499","69.4835196104585","69.8145652693093","70.1397757649323","70.4932737978156","70.8359286536004","71.2169482172788","71.6005296334913","71.9887099528376","72.3853131652901","72.7862667443293","73.2964914973177","73.8040970853462","74.3064203792284","74.8077644129338","75.3046391011267","75.8014455844519","76.2938150701217","76.7816398645701","77.2710878959564","77.7581189013075","78.0411578840815","78.3229997237542","78.604883121994","78.8902901965095","",
"IDA total","IDA","Survival to age 65 female (% of cohort)","SP.DYN.TO65.FE.ZS","35.9291928685447","36.6216303191165","37.3104411556092","37.9850740828666","38.6614785661084","39.3412466863155","40.0344619834227","40.72996502757","41.2179427835975","41.7038094925072","42.1868853164328","42.6814072913365","43.1727836316272","43.8457207429835","44.5183623425637","45.1935181874541","45.8839653680901","46.5810661901411","47.2363373717588","47.8873462800398","48.5335957586057","49.187343025143","49.8382646049317","50.3313580966303","50.8168024383113","51.2935707293481","51.7691497531691","52.2342591947043","52.4537326266466","52.6657011985706","52.875270755167","53.0879179951878","53.3061160488982","53.4394623659843","53.561861173455","53.6770214313932","53.8095569907072","53.9365539088115","54.3678733468051","54.7951931198856","55.2228185367378","55.6572299237376","56.0885737859575","56.9974690000842","57.9030422881765","58.8051710112171","59.7162791199865","60.6222086122722","61.531449146522","62.4345644943575","63.3363214161219","64.230583486818","65.1192133600173","65.6784735717122","66.2357898869525","66.792348522269","67.3592464096818","",
